apply_country,filing_year,assignee_country,cnt
FI,2015,KR,6
FI,2017,JP,6
FI,2019,JP,6
FI,2022,DE,6
FR,1990,LU,6
FR,1990,GB,6
FR,1991,KR,6
FR,1991,GB,6
FR,1992,NL,6
FR,1994,TW,6
FR,1995,TW,6
FR,1997,BE,6
FR,1998,GB,6
FR,1999,BE,6
FR,2001,ES,6
FR,2001,FI,6
FR,2003,KR,6
FR,2003,NL,6
FR,2003,ES,6
FR,2003,CA,6
FR,2005,KR,6
FR,2007,ES,6
FR,2007,BR,6
FR,2008,ES,6
FR,2008,KR,6
FR,2014,GB,6
FR,2014,ES,6
FR,2017,RO,6
FR,2018,KR,6
FR,2018,NL,6
FR,2021,IL,6
FR,2022,CZ,6
GB,2023,FR,6
GE,1994,US,6
GE,2002,US,6
GE,2015,JP,6
GE,2015,US,6
GE,2016,US,6
GE,2021,DE,6
HK,1992,DE,6
HK,1996,BE,6
HK,1996,CA,6
HK,1996,FR,6
HK,1997,FR,6
HK,1998,IT,6
HK,1999,HU,6
HK,1999,AU,6
HK,1999,GB,6
HK,1999,CA,6
HK,2001,CH,6
HK,2001,KR,6
HK,2002,CA,6
HK,2002,SE,6
HK,2004,AU,6
HK,2005,KR,6
HK,2005,NL,6
HK,2007,CN,6
HK,2007,AT,6
HK,2009,SE,6
HK,2009,NO,6
HK,2010,SE,6
HK,2011,FR,6
HK,2015,FI,6
HK,2016,FR,6
HN,2004,US,6
HR,1992,DE,6
HR,1996,US,6
HR,1997,DE,6
HR,1998,GB,6
HR,1998,DE,6
HR,1999,US,6
HR,2007,BE,6
HR,2007,DE,6
HR,2010,ES,6
HR,2011,ES,6
HR,2018,BE,6
HR,2021,NL,6
HR,2021,GB,6
HR,2021,AT,6
HU,1990,GB,6
HU,1990,CA,6
HU,1991,CA,6
HU,2003,JP,6
HU,2003,CH,6
HU,2006,FI,6
HU,2006,JP,6
HU,2007,NL,6
HU,2007,SE,6
HU,2007,CH,6
HU,2008,KR,6
HU,2009,KR,6
HU,2009,CA,6
HU,2023,JP,6
ID,1998,ZA,6
ID,2001,US,6
IE,1990,JP,6
IE,1991,AU,6
IE,2020,CN,6
IL,1990,CA,6
IL,1991,CH,6
IL,1993,BE,6
IL,1994,ZA,6
IL,1994,JP,6
IL,1995,FR,6
IL,1996,CA,6
IL,1996,GB,6
IL,1999,GB,6
IL,1999,CH,6
IL,2001,JP,6
IL,2001,FR,6
IL,2003,CA,6
IL,2003,FR,6
IL,2003,BE,6
IL,2003,GB,6
IL,2004,IT,6
IL,2004,NL,6
IL,2005,AU,6
IL,2006,KR,6
IL,2009,SE,6
IL,2009,BE,6
IL,2011,NL,6
IN,1990,US,6
IN,1991,GB,6
IN,1991,US,6
IN,1993,AU,6
IN,1997,DE,6
IN,2002,DE,6
IN,2004,DE,6
IN,2005,DE,6
IN,2009,JP,6
IN,2015,GB,6
IN,2015,IL,6
IS,1998,US,6
IS,1999,FR,6
IS,1999,GB,6
IS,2000,NO,6
IS,2004,US,6
IS,2005,NO,6
IT,1990,FR,6
IT,1991,CH,6
IT,1994,CH,6
IT,1997,AT,6
IT,1999,FR,6
IT,1999,TW,6
IT,2000,IL,6
IT,2000,AR,6
IT,2001,CH,6
IT,2010,US,6
JO,2007,US,6
JP,1992,FR,6
JP,1994,AU,6
JP,1995,IT,6
JP,1996,GB,6
JP,1997,CH,6
JP,1999,CH,6
JP,2005,US,6
JP,2005,DE,6
JP,2006,DE,6
JP,2007,DE,6
JP,2011,US,6
KR,1991,IT,6
KR,1992,BE,6
KR,1993,NL,6
KR,1993,BE,6
KR,1995,CH,6
KR,1995,RU,6
KR,1998,GB,6
KR,1999,BE,6
KR,2001,CH,6
KR,2002,CH,6
KR,2002,FI,6
LT,1993,NL,6
LT,1993,FI,6
LT,1998,DE,6
LT,1999,RU,6
LT,2006,BE,6
LT,2007,DE,6
LT,2009,FR,6
LT,2010,KR,6
LT,2010,FR,6
LT,2011,CH,6
LT,2011,SE,6
LT,2012,HU,6
LT,2015,ES,6
LT,2016,CN,6
LT,2016,NL,6
LT,2016,IT,6
LT,2016,FR,6
LT,2018,NL,6
LT,2019,IT,6
LT,2021,FR,6
LU,2014,US,6
LU,2016,CN,6
LU,2016,BE,6
LU,2018,DE,6
LU,2018,CN,6
LU,2020,FR,6
LU,2021,DE,6
LU,2022,US,6
LV,1996,US,6
LV,1998,US,6
LV,2000,US,6
LV,2000,RU,6
MA,1991,US,6
MA,1999,US,6
MA,2003,US,6
MA,2006,DE,6
MA,2008,CH,6
MA,2008,PT,6
MA,2010,GB,6
MA,2011,AT,6
MA,2011,LU,6
MA,2012,IT,6
MA,2013,GB,6
MA,2013,CN,6
MA,2020,RU,6
MA,2020,CH,6
MA,2021,CA,6
MA,2021,IT,6
MA,2021,ES,6
MA,2022,BE,6
MA,2023,DK,6
MA,2023,NL,6
MA,2023,FR,6
MD,2003,RU,6
MD,2007,DE,6
MD,2013,FR,6
MD,2013,US,6
ME,2011,DE,6
ME,2011,US,6
MX,1990,DE,6
MX,1992,IT,6
MX,1993,IT,6
MX,1995,JP,6
MX,1996,AT,6
MX,1997,NL,6
MX,1998,NL,6
MX,1999,NL,6
MX,1999,AU,6
MX,2023,AT,6
MY,1990,JP,6
MY,1991,FR,6
MY,1992,DE,6
MY,1992,JP,6
MY,1992,GB,6
MY,1994,DE,6
MY,1995,AU,6
MY,1996,KR,6
MY,1996,CH,6
MY,1997,GB,6
MY,1998,CH,6
MY,2000,CH,6
MY,2000,GB,6
MY,2000,AU,6
MY,2001,KR,6
MY,2001,SE,6
MY,2003,BM,6
MY,2003,FR,6
MY,2004,AU,6
MY,2005,SG,6
MY,2007,BE,6
MY,2007,NO,6
NI,2011,US,6
NI,2014,US,6
NI,2017,US,6
NL,1993,DE,6
NL,1994,KR,6
NL,1996,TW,6
NL,1996,FI,6
NL,1997,KR,6
NL,1997,BE,6
NL,1999,DE,6
NL,2000,KR,6
NL,2002,TW,6
NL,2002,FR,6
NL,2003,JP,6
NL,2005,IL,6
NL,2007,BE,6
NL,2007,KR,6
NL,2011,US,6
NL,2016,BE,6
NL,2016,US,6
NL,2016,JP,6
NL,2018,IT,6
NL,2019,IT,6
NL,2019,FI,6
NL,2020,BE,6
NO,2010,FR,6
NO,2011,IT,6
NO,2012,NL,6
NO,2017,GB,6
NO,2020,NL,6
NO,2020,DE,6
NO,2021,NL,6
NO,2021,CN,6
NO,2023,CN,6
NZ,1991,US,6
NZ,1995,US,6
PA,1997,US,6
PE,1990,US,6
PE,1995,AT,6
PE,1995,BB,6
PE,1999,FR,6
PE,2000,AU,6
PE,2000,SE,6
PE,2001,CH,6
PE,2003,ES,6
PE,2005,ZA,6
PE,2005,DE,6
PE,2007,AU,6
PE,2007,JP,6
PE,2007,FI,6
PE,2007,ES,6
PE,2008,GB,6
PE,2010,AU,6
PE,2011,CL,6
PE,2012,JP,6
PE,2012,BR,6
PE,2013,ES,6
PE,2013,NL,6
PE,2013,CN,6
PE,2013,AU,6
PE,2014,DE,6
PE,2015,FI,6
PE,2015,AU,6
PE,2016,CA,6
PE,2017,AU,6
PE,2017,FR,6
PE,2018,CA,6
PE,2020,BE,6
PE,2020,GB,6
PE,2021,IN,6
PE,2021,CN,6
PE,2022,CH,6
PE,2022,CA,6
PH,2010,CH,6
PH,2013,TW,6
PH,2013,KR,6
PL,1991,AT,6
PL,1992,IT,6
PL,1992,AT,6
PL,1994,FI,6
PL,2023,CZ,6
PL,2023,IT,6
PT,1993,BE,6
PT,1993,DE,6
PT,1993,FR,6
PT,1995,CA,6
PT,2021,GB,6
PY,2009,US,6
PY,2021,BR,6
PY,2022,CH,6
RO,1991,US,6
RO,1992,DE,6
RO,1993,GB,6
RO,1997,DE,6
RO,1999,US,6
RO,2018,CN,6
RS,2003,GB,6
RS,2003,DE,6
RS,2008,FR,6
RS,2008,AU,6
RS,2010,CH,6
RS,2010,RO,6
RS,2011,CW,6
RS,2011,ES,6
RS,2012,HU,6
RS,2015,FR,6
RS,2016,CN,6
RS,2017,FI,6
RS,2018,ES,6
RS,2018,GB,6
RS,2019,ES,6
RS,2019,CN,6
RS,2020,IT,6
RS,2020,AT,6
RS,2020,CN,6
RS,2021,IT,6
RS,2021,CN,6
RU,2000,JP,6
RU,2001,AT,6
RU,2019,GB,6
SA,1996,US,6
SA,1998,DE,6
SA,1998,FR,6
SA,1998,JP,6
SA,2003,US,6
SA,2004,DE,6
SA,2008,JP,6
SA,2011,CH,6
SA,2015,GB,6
SA,2015,CH,6
SA,2017,GB,6
SA,2017,AT,6
SA,2019,GB,6
SA,2020,AD,6
SA,2022,KR,6
SA,2023,KR,6
SA,2023,JP,6
SE,1992,CH,6
SE,1994,NL,6
SE,1995,JP,6
SE,1996,NL,6
SE,1996,DK,6
SE,1998,DK,6
SE,1998,DE,6
SE,2000,NO,6
SE,2002,KR,6
SE,2003,KR,6
SE,2007,FI,6
SE,2012,CH,6
SE,2013,FI,6
SE,2014,JP,6
SE,2017,DE,6
SE,2019,US,6
SG,2008,FR,6
SG,2008,GB,6
SG,2021,JP,6
SI,1993,CH,6
SI,1993,BE,6
SI,1994,US,6
SI,1995,CH,6
SI,1996,IT,6
SI,1997,IT,6
SI,1999,US,6
SI,1999,NL,6
SI,2002,IT,6
SI,2003,BE,6
SI,2011,DK,6
SI,2012,HU,6
SI,2017,IT,6
SI,2018,ES,6
SI,2019,GB,6
SI,2019,DK,6
SI,2020,GB,6
SI,2021,FR,6
SI,2023,HK,6
SK,1992,AT,6
SK,1993,KR,6
SK,1997,BE,6
SK,1998,BE,6
SK,2000,AT,6
SK,2000,BE,6
SK,2001,KR,6
SK,2001,IT,6
SK,2001,JP,6
SK,2013,US,6
SK,2014,CZ,6
SK,2015,CZ,6
SK,2016,CZ,6
SM,2006,IT,6
SM,2013,IT,6
SM,2015,BE,6
SM,2015,IT,6
SM,2015,DE,6
SM,2019,US,6
SM,2020,US,6
SM,2020,GB,6
SV,2015,US,6
TN,2000,LU,6
TN,2006,FR,6
TN,2008,DE,6
TN,2008,PT,6
TN,2009,IT,6
TN,2010,US,6
TN,2013,DE,6
TR,1992,FR,6
TR,1993,GB,6
TR,1994,CH,6
TR,1996,IT,6
TR,1996,NL,6
TR,1998,AT,6
TR,2001,AT,6
TR,2001,FR,6
TR,2004,DE,6
TR,2010,CH,6
TR,2012,FR,6
TR,2015,FI,6
TR,2016,JP,6
TR,2016,CH,6
TW,1992,NL,6
TW,1992,AU,6
TW,1993,KR,6
UA,1992,DE,6
UA,1994,FR,6
UA,1994,CH,6
UA,1995,GB,6
UA,1998,CH,6
UA,1999,DE,6
UA,2002,CH,6
UA,2004,CH,6
UA,2004,CZ,6
UA,2005,GB,6
UA,2006,IL,6
UA,2006,NL,6
UA,2007,GB,6
UA,2007,SE,6
UA,2009,CH,6
UA,2009,IT,6
UA,2009,NL,6
UA,2009,JP,6
UA,2010,CN,6
UA,2010,LU,6
UA,2010,NL,6
UA,2011,AT,6
UA,2013,CH,6
UA,2014,BE,6
UA,2017,FR,6
UA,2017,DK,6
UA,2022,LU,6
UY,2000,DE,6
UY,2008,AR,6
UY,2010,FR,6
UY,2012,FI,6
UY,2013,IL,6
UY,2014,FI,6
UY,2015,FI,6
UY,2015,BE,6
UY,2016,BE,6
UY,2016,GB,6
UY,2022,CH,6
UY,2023,FI,6
ZA,1993,CA,6
ZA,1994,FI,6
ZA,1995,AT,6
ZA,1997,DE,6
ZA,2004,IT,6
ZA,2004,JP,6
ZA,2004,AU,6
ZA,2005,GB,6
ZA,2005,FR,6
ZA,2008,DE,6
ZA,2009,BE,6
ZA,2009,CA,6
AR,1997,AU,5
AR,2002,FR,5
AR,2004,AU,5
AR,2005,ES,5
AR,2022,GB,5
AR,2023,DK,5
AT,2012,US,5
AT,2016,TW,5
AT,2019,CH,5
AT,2020,JP,5
AT,2022,DE,5
AU,1990,CA,5
AU,1991,NL,5
AU,1991,DE,5
AU,1992,DE,5
AU,1994,GB,5
AU,1994,CA,5
AU,1996,JP,5
AU,1997,GB,5
AU,1999,CH,5
AU,1999,GB,5
AU,2000,FR,5
AU,2000,JP,5
BE,1991,NL,5
BE,1992,DE,5
BE,1993,FR,5
BE,1994,NL,5
BE,1996,JP,5
BE,2000,FR,5
BG,1991,DE,5
BG,1993,GB,5
BG,1996,IT,5
BG,1997,IT,5
BG,1998,NL,5
BG,1998,BE,5
BG,1999,GB,5
BG,1999,AT,5
BG,2000,IT,5
BG,2002,FR,5
BG,2003,GB,5
BG,2006,RU,5
BR,2023,ES,5
CH,1994,AT,5
CH,1995,SE,5
CH,1999,JP,5
CH,1999,DE,5
CH,2004,US,5
CH,2008,DE,5
CH,2012,US,5
CH,2015,IT,5
CH,2016,AT,5
CH,2018,CN,5
CH,2022,AT,5
CL,2004,CA,5
CL,2007,AU,5
CL,2007,CH,5
CN,1991,CA,5
CN,2009,ES,5
CN,2014,DE,5
CO,1998,CH,5
CO,2000,BE,5
CO,2004,DE,5
CO,2005,DE,5
CO,2007,BR,5
CO,2011,IT,5
CO,2011,KR,5
CO,2011,GB,5
CO,2012,NL,5
CO,2013,CL,5
CO,2014,JP,5
CO,2014,CA,5
CO,2015,ES,5
CO,2019,SE,5
CO,2019,NL,5
CO,2020,CH,5
CO,2020,CA,5
CO,2020,CL,5
CO,2021,CH,5
CR,2012,CH,5
CR,2016,GB,5
CR,2016,CH,5
CR,2018,BE,5
CR,2020,DE,5
CR,2021,CA,5
CU,2011,US,5
CU,2012,CA,5
CU,2012,BR,5
CU,2013,CA,5
CU,2013,US,5
CU,2014,CH,5
CY,2004,CH,5
CY,2005,US,5
CY,2006,DK,5
CY,2006,SE,5
CY,2007,BE,5
CY,2008,CA,5
CY,2009,BE,5
CY,2009,IT,5
CY,2009,NL,5
CY,2013,JP,5
CY,2014,FR,5
CY,2017,JP,5
CY,2017,AU,5
CY,2018,JP,5
CY,2021,NL,5
CY,2021,NO,5
CY,2021,IT,5
CZ,1990,AT,5
CZ,1990,FR,5
CZ,1991,IT,5
CZ,1991,CH,5
CZ,1991,SK,5
CZ,2003,SK,5
CZ,2005,SK,5
CZ,2006,DE,5
CZ,2009,AT,5
CZ,2016,SK,5
DK,2022,NL,5
DO,2014,US,5
DZ,1993,IT,5
DZ,1994,NL,5
DZ,1998,GB,5
EC,2011,FR,5
EC,2012,ES,5
EC,2019,FR,5
EC,2019,KR,5
EC,2019,BE,5
EC,2022,NL,5
EC,2023,CA,5
EE,1994,SE,5
EE,1996,GB,5
EE,1996,US,5
EE,1997,NO,5
EE,1997,NL,5
EE,1998,NL,5
EE,1998,DE,5
EE,2000,BE,5
EE,2000,JP,5
EG,2007,IT,5
EG,2007,GB,5
EG,2007,DE,5
EG,2008,IT,5
EG,2009,DE,5
EG,2011,GB,5
ES,1990,HU,5
ES,1991,AT,5
ES,1991,NL,5
ES,1993,CA,5
ES,1994,CH,5
ES,1994,IT,5
ES,1996,CH,5
ES,1996,SE,5
ES,1996,GB,5
ES,1997,CH,5
ES,1997,BE,5
ES,1998,IL,5
ES,1999,GB,5
ES,2000,IT,5
ES,2000,AU,5
ES,2021,CH,5
ES,2021,DE,5
ES,2021,MX,5
ES,2023,PT,5
FI,1999,DK,5
FI,2000,NL,5
FI,2001,NO,5
FI,2003,JP,5
FI,2005,TW,5
FI,2008,DK,5
FI,2010,US,5
FI,2010,JP,5
FI,2013,SE,5
FI,2013,AT,5
FI,2014,AT,5
FI,2019,DE,5
FI,2019,SE,5
FI,2020,SE,5
FR,1992,ES,5
FR,1993,CA,5
FR,1993,BE,5
FR,2000,GB,5
FR,2002,NL,5
FR,2004,ES,5
FR,2007,CN,5
FR,2008,NL,5
FR,2021,KR,5
FR,2022,NL,5
GE,1998,US,5
GE,2009,US,5
GE,2017,US,5
GE,2018,US,5
GE,2019,AT,5
GE,2023,CN,5
GR,1993,DE,5
GR,1994,DE,5
GR,1995,CA,5
GR,2000,ES,5
GR,2001,SE,5
HK,1992,JP,5
HK,1993,CH,5
HK,1993,BE,5
HK,1994,GB,5
HK,1997,AU,5
HK,1999,SE,5
HK,2000,AU,5
HK,2001,BE,5
HK,2011,AU,5
HK,2015,AU,5
HK,2016,BM,5
HR,1994,AT,5
HR,1994,IT,5
HR,1996,DE,5
HR,1998,FR,5
HR,1999,CH,5
HR,1999,FR,5
HR,2001,CH,5
HR,2001,NO,5
HR,2002,CH,5
HR,2003,SI,5
HR,2003,FR,5
HR,2006,CH,5
HR,2008,DK,5
HR,2008,JP,5
HR,2009,BE,5
HR,2010,SG,5
HR,2011,AU,5
HR,2011,DK,5
HR,2022,JP,5
HR,2022,SE,5
HR,2023,DE,5
HU,2004,CH,5
HU,2006,SK,5
HU,2007,FI,5
HU,2008,GB,5
HU,2009,NL,5
ID,1999,SE,5
ID,1999,CH,5
ID,1999,KR,5
IE,1991,AT,5
IE,1992,IT,5
IE,2006,US,5
IL,1992,DE,5
IL,1993,CH,5
IL,1994,FR,5
IL,1996,IT,5
IL,1997,CA,5
IL,1997,BE,5
IL,1998,ZA,5
IL,1998,SE,5
IL,1999,SE,5
IL,2002,CA,5
IL,2002,FR,5
IL,2003,JP,5
IL,2006,BE,5
IN,1995,AU,5
IN,1996,JP,5
IN,2006,US,5
IN,2015,CA,5
IS,1997,US,5
IS,2002,SE,5
IS,2002,FR,5
IS,2002,DE,5
IS,2005,BE,5
IT,1990,BR,5
IT,1992,CH,5
IT,1993,CH,5
IT,2003,DE,5
IT,2009,JP,5
IT,2010,JP,5
JO,2000,CH,5
JO,2009,US,5
JO,2010,US,5
JO,2015,CH,5
JO,2018,BE,5
JO,2019,RU,5
JO,2021,GB,5
JP,1993,GB,5
JP,1993,AT,5
JP,1994,CH,5
JP,1996,IT,5
JP,1996,CA,5
JP,1996,NL,5
JP,1997,NL,5
JP,1998,DE,5
JP,1999,DE,5
JP,2004,US,5
KR,1990,AU,5
KR,1991,CN,5
KR,1992,IT,5
KR,1994,GB,5
KR,1994,IT,5
KR,1995,BB,5
KR,1996,FR,5
KR,1997,AT,5
KR,1997,AU,5
KR,1998,CH,5
KR,1999,NL,5
KR,2001,BB,5
KR,2001,NL,5
KR,2001,BE,5
LT,1993,SE,5
LT,2009,CH,5
LT,2010,SE,5
LT,2011,AU,5
LT,2011,NO,5
LT,2011,CZ,5
LT,2012,DK,5
LT,2012,CN,5
LT,2012,IT,5
LT,2018,ES,5
LT,2019,DK,5
LT,2020,FR,5
LT,2021,US,5
LT,2022,US,5
LU,2002,US,5
LU,2015,CN,5
MA,1994,US,5
MA,1995,FR,5
MA,1997,DE,5
MA,1997,US,5
MA,1998,CH,5
MA,1999,DE,5
MA,2001,DE,5
MA,2001,US,5
MA,2005,DE,5
MA,2006,CH,5
MA,2007,CA,5
MA,2011,CA,5
MA,2011,AU,5
MA,2014,NL,5
MA,2014,CN,5
MA,2021,CH,5
MA,2022,LU,5
MA,2022,FR,5
MA,2022,CH,5
MA,2023,TW,5
MD,1991,GB,5
MD,1994,US,5
MD,1995,CA,5
MD,2018,ES,5
ME,2005,US,5
ME,2012,BE,5
ME,2014,US,5
ME,2016,GB,5
MX,1990,FR,5
MX,1991,JP,5
MX,1992,FR,5
MX,1993,CH,5
MX,1996,IT,5
MX,1996,AU,5
MX,1996,NL,5
MX,1998,IT,5
MX,1998,AU,5
MX,1999,CH,5
MX,1999,FR,5
MX,1999,CA,5
MX,2023,BE,5
MY,1991,CH,5
MY,1991,KR,5
MY,1991,DE,5
MY,1994,AU,5
MY,1994,GB,5
MY,1996,BE,5
MY,1996,NL,5
MY,1997,CH,5
MY,1997,NL,5
MY,1999,FR,5
MY,1999,NL,5
MY,2000,CN,5
MY,2001,CN,5
MY,2001,CH,5
MY,2001,FR,5
MY,2002,FR,5
MY,2002,CH,5
MY,2003,AU,5
MY,2004,KR,5
MY,2005,GB,5
MY,2021,SG,5
MY,2021,FR,5
MY,2022,US,5
NI,2016,US,5
NI,2018,GB,5
NI,2019,GB,5
NL,1994,JP,5
NL,1994,DE,5
NL,1995,FR,5
NL,1996,GB,5
NL,1999,AM,5
NL,2001,CH,5
NL,2016,CN,5
NL,2021,BE,5
NO,2010,NL,5
NO,2012,CH,5
NO,2012,GB,5
NO,2012,FR,5
NO,2013,JP,5
NO,2013,BE,5
NO,2014,DE,5
NO,2016,JP,5
NO,2017,NL,5
NO,2017,CH,5
NZ,1990,US,5
NZ,2002,US,5
NZ,2003,US,5
NZ,2011,US,5
PA,1999,US,5
PE,1998,CA,5
PE,2002,DE,5
PE,2003,ZA,5
PE,2007,FR,5
PE,2007,CA,5
PE,2009,CL,5
PE,2009,BE,5
PE,2010,BE,5
PE,2010,GB,5
PE,2011,CH,5
PE,2012,FR,5
PE,2012,AU,5
PE,2014,CH,5
PE,2014,MX,5
PE,2014,CA,5
PE,2014,FI,5
PE,2016,CH,5
PE,2019,CH,5
PE,2019,FR,5
PE,2020,FI,5
PE,2020,BR,5
PE,2022,GB,5
PE,2023,CN,5
PE,2023,CH,5
PH,1994,JP,5
PH,2010,AU,5
PH,2013,BM,5
PH,2022,US,5
PL,1990,CA,5
PL,1990,JP,5
PL,1990,HU,5
PL,1991,HU,5
PL,1992,DK,5
PL,2023,SE,5
PT,1992,BE,5
PT,1993,ES,5
PT,1994,CA,5
PT,1995,SE,5
PT,1996,AT,5
PT,1998,AT,5
PT,2021,JP,5
PT,2022,FR,5
PT,2022,IT,5
PT,2022,US,5
PT,2022,CN,5
PT,2022,CH,5
PY,2020,BR,5
RO,1990,US,5
RO,1995,FR,5
RO,2002,JP,5
RO,2013,IT,5
RS,2006,BE,5
RS,2006,GB,5
RS,2007,SE,5
RS,2010,GB,5
RS,2010,FR,5
RS,2012,FR,5
RS,2015,DK,5
RS,2016,FI,5
RS,2021,NL,5
RU,1999,IT,5
RU,1999,GB,5
RU,2001,IT,5
SA,1994,US,5
SA,1999,US,5
SA,1999,IT,5
SA,2001,DE,5
SA,2002,IT,5
SA,2005,JP,5
SA,2005,US,5
SA,2011,CN,5
SA,2011,ES,5
SA,2011,KR,5
SA,2016,NO,5
SA,2016,NL,5
SA,2017,FI,5
SA,2023,GB,5
SA,2023,DK,5
SE,1990,AT,5
SE,1991,CA,5
SE,1991,CH,5
SE,1993,JP,5
SE,2001,GB,5
SE,2004,TW,5
SE,2005,TW,5
SE,2006,DE,5
SE,2008,JP,5
SE,2011,CH,5
SE,2012,DE,5
SE,2013,DE,5
SE,2018,US,5
SE,2020,US,5
SE,2022,CH,5
SE,2023,US,5
SG,1992,NL,5
SG,1992,DE,5
SG,2009,CN,5
SG,2009,ES,5
SI,1991,DE,5
SI,1993,AT,5
SI,1994,FR,5
SI,1995,DE,5
SI,1996,FR,5
SI,1999,BE,5
SI,2000,AT,5
SI,2003,JP,5
SI,2004,IT,5
SI,2004,GB,5
SI,2005,DK,5
SI,2005,FI,5
SI,2005,NL,5
SI,2006,SE,5
SI,2006,IE,5
SI,2007,NL,5
SI,2012,DK,5
SI,2017,JP,5
SI,2018,GB,5
SI,2018,CH,5
SI,2019,NL,5
SI,2019,AT,5
SI,2019,ES,5
SK,1990,NL,5
SK,1991,GB,5
SK,1991,FR,5
SK,1993,BE,5
SK,1995,NL,5
SK,1996,CZ,5
SK,1996,IT,5
SK,2003,US,5
SK,2006,CZ,5
SK,2010,CZ,5
SM,2013,CA,5
SM,2013,GB,5
SM,2014,NL,5
SM,2016,KR,5
SM,2018,GB,5
SM,2021,CH,5
SV,2001,US,5
TN,2000,FR,5
TN,2000,US,5
TN,2004,US,5
TN,2007,FR,5
TN,2010,DE,5
TN,2014,NL,5
TN,2016,FR,5
TR,1991,FR,5
TR,1993,US,5
TR,1994,FR,5
TR,1994,US,5
TR,2000,AT,5
TR,2001,JP,5
TR,2008,FR,5
TR,2008,DE,5
TR,2008,BE,5
TR,2009,FR,5
TR,2010,KR,5
TR,2011,GB,5
TR,2012,JP,5
TR,2012,CL,5
TR,2012,NL,5
TR,2012,ES,5
TR,2016,AT,5
TR,2017,IT,5
TR,2017,US,5
TR,2018,DE,5
TW,1991,CH,5
UA,1991,DE,5
UA,1992,US,5
UA,1994,GB,5
UA,1995,FR,5
UA,1998,NL,5
UA,1999,FR,5
UA,2002,PL,5
UA,2003,GB,5
UA,2005,NO,5
UA,2005,AU,5
UA,2008,DK,5
UA,2008,AT,5
UA,2008,NL,5
UA,2008,CN,5
UA,2012,AU,5
UA,2012,CZ,5
UA,2012,PL,5
UA,2013,BE,5
UA,2018,IN,5
UA,2018,IT,5
UA,2019,NO,5
UA,2021,NL,5
UA,2021,LU,5
UY,1997,US,5
UY,1998,DE,5
UY,2003,US,5
UY,2004,DE,5
UY,2006,DE,5
UY,2009,DE,5
UY,2010,ES,5
UY,2011,FI,5
UY,2011,FR,5
UY,2017,BR,5
UY,2018,CH,5
UY,2018,DE,5
UY,2018,BE,5
UY,2022,DE,5
ZA,1990,FR,5
ZA,1992,AT,5
ZA,1993,FR,5
ZA,1997,FI,5
ZA,1997,CH,5
ZA,1999,DE,5
ZA,1999,JP,5
ZA,2003,GB,5
ZA,2004,CH,5
ZA,2004,NL,5
ZA,2005,JP,5
ZA,2006,GB,5
ZA,2006,AT,5
ZA,2009,SE,5
AR,1990,US,4
AR,1991,US,4
AR,1993,US,4
AR,1999,AT,4
AR,2001,IT,4
AR,2003,CH,4
AR,2004,CA,4
AR,2022,AU,4
AT,2010,GB,4
AT,2010,CN,4
AT,2010,TW,4
AT,2011,SK,4
AT,2013,CN,4
AT,2014,IT,4
AT,2015,CZ,4
AT,2016,FI,4
AT,2017,JP,4
AT,2017,SK,4
AT,2019,BR,4
AT,2022,CZ,4
AT,2023,KR,4
AU,1990,DE,4
AU,1991,JP,4
AU,1991,AT,4
AU,1992,IT,4
AU,1992,NL,4
AU,1992,SE,4
AU,1993,CH,4
AU,1994,IT,4
AU,1995,JP,4
AU,1995,SE,4
AU,1997,JP,4
AU,1998,FR,4
AU,1999,DK,4
AU,1999,BE,4
AU,2000,SE,4
AU,2000,IN,4
BA,1998,DE,4
BE,1992,NL,4
BE,1993,JP,4
BE,1994,FR,4
BE,1996,FR,4
BE,1997,US,4
BE,1999,JP,4
BE,1999,DE,4
BE,2000,DE,4
BE,2001,FR,4
BE,2002,FR,4
BE,2009,NL,4
BE,2010,CD,4
BE,2010,NL,4
BE,2011,NL,4
BE,2012,US,4
BE,2013,CN,4
BE,2018,IT,4
BE,2018,FR,4
BE,2018,NL,4
BE,2018,US,4
BE,2020,FR,4
BE,2021,ES,4
BE,2021,FR,4
BG,1993,AU,4
BG,1994,AU,4
BG,1994,SE,4
BG,1995,CH,4
BG,1996,FR,4
BG,1997,AU,4
BG,1998,SE,4
BG,1999,FR,4
BG,2000,AT,4
BG,2003,JP,4
BG,2004,RU,4
BG,2008,CZ,4
CH,1995,US,4
CH,1997,AT,4
CH,1997,DE,4
CH,2002,DE,4
CH,2003,DE,4
CH,2004,AT,4
CH,2005,JP,4
CH,2006,US,4
CH,2015,CN,4
CH,2016,IT,4
CH,2018,IT,4
CH,2019,AT,4
CH,2021,CN,4
CH,2021,AT,4
CL,2004,NO,4
CL,2009,NZ,4
CL,2009,MX,4
CL,2009,CA,4
CL,2009,AT,4
CL,2010,JP,4
CL,2010,FR,4
CN,2012,DE,4
CO,1998,GB,4
CO,1999,JP,4
CO,2000,GB,4
CO,2009,FR,4
CO,2010,MX,4
CO,2013,MX,4
CO,2013,JP,4
CO,2014,LU,4
CO,2015,FR,4
CO,2020,JP,4
CR,2002,US,4
CR,2004,US,4
CR,2007,CH,4
CR,2008,GB,4
CR,2008,DE,4
CR,2010,BE,4
CR,2012,GB,4
CR,2014,IT,4
CR,2014,DE,4
CR,2014,NL,4
CR,2014,FR,4
CR,2015,JP,4
CR,2015,BE,4
